time,gFx,gFy,gFz,TgF
13:43:20:3540,0.2311,0.6457,0.5599,0.885
13:43:20:3560,0.2785,0.6420,0.5536,0.892
13:43:20:3590,0.3234,0.6410,0.5504,0.905
13:43:20:3610,0.3647,0.6420,0.5475,0.919
13:43:20:3630,0.4038,0.6391,0.5470,0.933
13:43:20:3720,0.4373,0.6332,0.5504,0.946
13:43:20:3740,0.4664,0.6283,0.5550,0.959
13:43:20:3740,0.4913,0.6227,0.5626,0.972
13:43:20:3740,0.5118,0.6171,0.5717,0.985
13:43:20:3750,0.5291,0.6132,0.5809,0.997
13:43:20:3770,0.5426,0.6105,0.5905,1.008
13:43:20:3800,0.5506,0.6078,0.5973,1.015
13:43:20:3880,0.5553,0.6054,0.6002,1.017
13:43:20:3890,0.5560,0.6017,0.5973,1.014
13:43:20:3900,0.5499,0.5956,0.5914,1.003
13:43:20:3900,0.5401,0.5897,0.5831,0.990
13:43:20:3930,0.5257,0.5826,0.5717,0.971
13:43:20:3950,0.5064,0.5756,0.5555,0.947
13:43:20:3970,0.4808,0.5668,0.5372,0.917
13:43:20:4000,0.4519,0.5543,0.5179,0.883
13:43:20:4020,0.4256,0.5433,0.4993,0.852
13:43:20:4040,0.4009,0.5343,0.4800,0.823
13:43:20:4069,0.3769,0.5250,0.4622,0.795
13:43:20:4089,0.3562,0.5164,0.4466,0.770
13:43:20:4120,0.3393,0.5108,0.4322,0.750
13:43:20:4140,0.3256,0.5086,0.4192,0.735
13:43:20:4180,0.3142,0.5067,0.4077,0.722
13:43:20:4190,0.3022,0.5047,0.3972,0.710
13:43:20:4220,0.2895,0.5028,0.3857,0.697
13:43:20:4240,0.2778,0.4993,0.3743,0.683
13:43:20:4260,0.2670,0.4989,0.3657,0.674
13:43:20:4290,0.2577,0.5003,0.3608,0.669
13:43:20:4310,0.2516,0.5015,0.3576,0.665
13:43:20:4330,0.2475,0.5050,0.3569,0.666
13:43:20:4360,0.2458,0.5098,0.3596,0.671
13:43:20:4380,0.2458,0.5162,0.3647,0.678
13:43:20:4400,0.2470,0.5243,0.3723,0.689
13:43:20:4430,0.2504,0.5340,0.3806,0.702
13:43:20:4460,0.2572,0.5450,0.3892,0.717
13:43:20:4490,0.2653,0.5572,0.3977,0.734
13:43:20:4500,0.2724,0.5695,0.4043,0.750
13:43:20:4530,0.2800,0.5839,0.4102,0.766
13:43:20:4560,0.2878,0.6000,0.4158,0.785
13:43:20:4580,0.2944,0.6142,0.4202,0.800
13:43:20:4600,0.3002,0.6283,0.4241,0.815
13:43:20:4630,0.3071,0.6442,0.4270,0.832
13:43:20:4660,0.3132,0.6586,0.4265,0.845
13:43:20:4680,0.3181,0.6711,0.4214,0.854
13:43:20:4700,0.3249,0.6821,0.4148,0.862
13:43:20:4720,0.3308,0.6923,0.4070,0.869
13:43:20:4750,0.3369,0.7014,0.3987,0.874
13:43:20:4770,0.3437,0.7085,0.3901,0.879
13:43:20:4800,0.3479,0.7143,0.3831,0.882
13:43:20:4880,0.3513,0.7182,0.3769,0.884
13:43:20:4890,0.3523,0.7207,0.3726,0.884
13:43:20:4890,0.3501,0.7219,0.3704,0.884
13:43:20:4900,0.3467,0.7212,0.3721,0.882
13:43:20:4920,0.3410,0.7168,0.3760,0.878
13:43:20:4940,0.3303,0.7094,0.3833,0.871
13:43:20:4960,0.3171,0.7009,0.3958,0.865
13:43:20:5110,0.3015,0.6914,0.4102,0.859
13:43:20:5120,0.2834,0.6804,0.4273,0.852
13:43:20:5120,0.2636,0.6691,0.4461,0.846
13:43:20:5120,0.2428,0.6576,0.4666,0.842
13:43:20:5120,0.2201,0.6459,0.4893,0.840
13:43:20:5120,0.1984,0.6347,0.5128,0.840
13:43:20:5130,0.1771,0.6230,0.5353,0.840
13:43:20:5170,0.1554,0.6115,0.5570,0.842
13:43:20:5190,0.1358,0.6005,0.5765,0.843
13:43:20:5210,0.1190,0.5910,0.5932,0.846
13:43:20:5230,0.1053,0.5836,0.6076,0.849
13:43:20:5250,0.0938,0.5770,0.6205,0.853
13:43:20:5290,0.0840,0.5726,0.6317,0.857
13:43:20:5310,0.0779,0.5692,0.6415,0.861
13:43:20:5320,0.0733,0.5697,0.6515,0.869
13:43:20:5350,0.0706,0.5724,0.6574,0.875
13:43:20:5380,0.0711,0.5731,0.6572,0.875
13:43:20:5410,0.0728,0.5751,0.6557,0.875
13:43:20:5430,0.0767,0.5763,0.6515,0.873
13:43:20:5450,0.0831,0.5768,0.6425,0.867
13:43:20:5480,0.0923,0.5795,0.6310,0.862
13:43:20:5500,0.1055,0.5851,0.6198,0.859
13:43:20:5520,0.1214,0.5910,0.6107,0.858
13:43:20:5550,0.1388,0.5993,0.6022,0.861
13:43:20:5580,0.1571,0.6122,0.5939,0.867
13:43:20:5600,0.1744,0.6244,0.5873,0.875
13:43:20:5620,0.1910,0.6361,0.5809,0.882
13:43:20:5639,0.2064,0.6510,0.5746,0.893
13:43:20:5669,0.2208,0.6660,0.5670,0.902
13:43:20:5689,0.2365,0.6804,0.5560,0.910
13:43:20:5719,0.2499,0.6938,0.5431,0.916
13:43:20:5740,0.2616,0.7053,0.5265,0.918
13:43:20:5770,0.2731,0.7155,0.5069,0.918
13:43:20:5790,0.2829,0.7287,0.4861,0.921
13:43:20:5810,0.2932,0.7441,0.4642,0.925
13:43:20:5870,0.3032,0.7590,0.4392,0.928
13:43:20:5880,0.3093,0.7722,0.4114,0.928
13:43:20:5880,0.3112,0.7839,0.3838,0.927
13:43:20:5910,0.3095,0.7947,0.3559,0.924
13:43:20:5930,0.3063,0.8018,0.3318,0.920
13:43:20:5970,0.3015,0.8062,0.3132,0.916
13:43:20:6080,0.2936,0.8089,0.3000,0.911
13:43:20:6090,0.2836,0.8081,0.2914,0.905
13:43:20:6090,0.2741,0.8052,0.2856,0.897
13:43:20:6100,0.2646,0.8013,0.2844,0.890
13:43:20:6110,0.2548,0.7954,0.2895,0.884
13:43:20:6110,0.2475,0.7915,0.3005,0.882
13:43:20:6130,0.2392,0.7883,0.3212,0.884
13:43:20:6160,0.2287,0.7822,0.3491,0.887
13:43:20:6190,0.2199,0.7747,0.3774,0.889
13:43:20:6200,0.2116,0.7664,0.4065,0.893
13:43:20:6250,0.2035,0.7566,0.4390,0.898
13:43:20:6250,0.1945,0.7483,0.4752,0.907
13:43:20:6280,0.1849,0.7422,0.5125,0.921
13:43:20:6300,0.1761,0.7353,0.5489,0.934
13:43:20:6330,0.1673,0.7282,0.5795,0.946
13:43:20:6350,0.1583,0.7234,0.6061,0.957
13:43:20:6370,0.1507,0.7185,0.6364,0.972
13:43:20:6400,0.1422,0.7146,0.6657,0.987
13:43:20:6420,0.1334,0.7133,0.6921,1.003
13:43:20:6450,0.1246,0.7146,0.7170,1.020
13:43:20:6480,0.1160,0.7182,0.7422,1.039
13:43:20:6500,0.1102,0.7221,0.7654,1.058
13:43:20:6520,0.1055,0.7238,0.7827,1.071
13:43:20:6550,0.0997,0.7234,0.7957,1.080
13:43:20:6580,0.0938,0.7204,0.8040,1.084
13:43:20:6600,0.0882,0.7182,0.8084,1.085
13:43:20:6630,0.0826,0.7165,0.8106,1.085
13:43:20:6680,0.0799,0.7151,0.8103,1.084
13:43:20:6690,0.0777,0.7168,0.8057,1.081
13:43:20:6690,0.0716,0.7190,0.7988,1.077
13:43:20:6720,0.0645,0.7231,0.7910,1.074
13:43:20:6750,0.0574,0.7319,0.7793,1.071
13:43:20:6760,0.0491,0.7427,0.7639,1.067
13:43:20:6790,0.0420,0.7549,0.7466,1.063
13:43:20:6820,0.0344,0.7683,0.7268,1.058
13:43:20:6879,0.0257,0.7808,0.7055,1.053
13:43:20:6889,0.0176,0.7925,0.6845,1.047
13:43:20:6889,0.0105,0.8052,0.6642,1.044
13:43:20:6909,0.0042,0.8191,0.6464,1.043
13:43:20:6929,-0.0015,0.8328,0.6291,1.044
13:43:20:6990,-0.0064,0.8453,0.6120,1.044
13:43:20:6990,-0.0100,0.8582,0.5971,1.046
13:43:20:7130,-0.0120,0.8699,0.5863,1.049
13:43:20:7140,-0.0132,0.8790,0.5800,1.053
13:43:20:7140,-0.0129,0.8880,0.5765,1.059
13:43:20:7140,-0.0103,0.8953,0.5760,1.065
13:43:20:7140,-0.0068,0.9010,0.5807,1.072
13:43:20:7150,-0.0007,0.9068,0.5888,1.081
13:43:20:7150,0.0086,0.9144,0.5985,1.093
13:43:20:7170,0.0176,0.9222,0.6117,1.107
13:43:20:7210,0.0286,0.9276,0.6261,1.120
13:43:20:7230,0.0391,0.9322,0.6396,1.131
13:43:20:7250,0.0515,0.9369,0.6535,1.143
13:43:20:7270,0.0660,0.9408,0.6699,1.157
13:43:20:7300,0.0782,0.9462,0.6894,1.173
13:43:20:7340,0.0894,0.9530,0.7126,1.193
13:43:20:7350,0.1021,0.9584,0.7375,1.214
13:43:20:7370,0.1148,0.9640,0.7632,1.235
13:43:20:7400,0.1256,0.9711,0.7881,1.257
13:43:20:7420,0.1353,0.9777,0.8130,1.279
13:43:20:7450,0.1451,0.9826,0.8382,1.300
13:43:20:7470,0.1551,0.9843,0.8624,1.318
13:43:20:7500,0.1622,0.9828,0.8851,1.333
13:43:20:7520,0.1678,0.9784,0.9041,1.343
13:43:20:7540,0.1732,0.9708,0.9176,1.347
13:43:20:7580,0.1735,0.9618,0.9227,1.344
13:43:20:7580,0.1703,0.9525,0.9171,1.333
13:43:20:7620,0.1656,0.9435,0.9027,1.316
13:43:20:7640,0.1581,0.9381,0.8841,1.299
13:43:20:7670,0.1478,0.9352,0.8633,1.281
13:43:20:7680,0.1344,0.9335,0.8460,1.267
13:43:20:7720,0.1234,0.9379,0.8333,1.261
13:43:20:7740,0.1158,0.9476,0.8221,1.260
13:43:20:7760,0.1053,0.9596,0.8133,1.262
13:43:20:7790,0.0901,0.9735,0.8086,1.269
13:43:20:7810,0.0716,0.9901,0.8059,1.279
13:43:20:7870,0.0506,1.0094,0.8052,1.292
13:43:20:7870,0.0320,1.0312,0.8020,1.307
13:43:20:7880,0.0127,1.0505,0.7949,1.317
13:43:20:7910,-0.0107,1.0666,0.7869,1.325
13:43:20:7940,-0.0332,1.0808,0.7749,1.330
13:43:20:7950,-0.0562,1.0903,0.7561,1.328
13:43:20:8070,-0.0784,1.0910,0.7358,1.318
13:43:20:8070,-0.0989,1.0893,0.7190,1.309
13:43:20:8080,-0.1192,1.0893,0.7077,1.304
13:43:20:8080,-0.1390,1.0886,0.7006,1.302
13:43:20:8080,-0.1561,1.0881,0.6936,1.300
13:43:20:8090,-0.1710,1.0900,0.6865,1.299
13:43:20:8120,-0.1852,1.0908,0.6791,1.298
13:43:20:8159,-0.1979,1.0847,0.6689,1.290
13:43:20:8169,-0.2099,1.0786,0.6596,1.282
13:43:20:8220,-0.2211,1.0705,0.6525,1.273
13:43:20:8230,-0.2296,1.0573,0.6427,1.258
13:43:20:8250,-0.2365,1.0458,0.6322,1.245
13:43:20:8270,-0.2401,1.0351,0.6220,1.231
13:43:20:8290,-0.2419,1.0246,0.6159,1.220
13:43:20:8320,-0.2445,1.0124,0.6146,1.209
13:43:20:8340,-0.2460,0.9975,0.6151,1.197
13:43:20:8360,-0.2441,0.9818,0.6203,1.187
13:43:20:8390,-0.2372,0.9645,0.6293,1.176
13:43:20:8420,-0.2284,0.9496,0.6401,1.168
13:43:20:8440,-0.2194,0.9371,0.6493,1.161
13:43:20:8460,-0.2094,0.9259,0.6552,1.153
13:43:20:8480,-0.1989,0.9159,0.6574,1.145
13:43:20:8510,-0.1876,0.9088,0.6589,1.138
13:43:20:8530,-0.1742,0.9068,0.6611,1.136
13:43:20:8560,-0.1590,0.9061,0.6655,1.135
13:43:20:8580,-0.1458,0.9083,0.6689,1.137
13:43:20:8610,-0.1344,0.9115,0.6740,1.142
13:43:20:8630,-0.1241,0.9120,0.6796,1.144
13:43:20:8650,-0.1129,0.9161,0.6838,1.149
13:43:20:8680,-0.1031,0.9244,0.6909,1.159
13:43:20:8700,-0.0970,0.9325,0.6992,1.170
13:43:20:8740,-0.0899,0.9430,0.7080,1.183
13:43:20:8760,-0.0814,0.9576,0.7163,1.199
13:43:20:8770,-0.0743,0.9755,0.7263,1.218
13:43:20:8800,-0.0684,0.9950,0.7339,1.238
13:43:20:8850,-0.0630,1.0150,0.7390,1.257
13:43:20:8860,-0.0572,1.0348,0.7473,1.278
13:43:20:8880,-0.0513,1.0524,0.7524,1.295
13:43:20:8890,-0.0462,1.0664,0.7537,1.307
13:43:20:8920,-0.0437,1.0825,0.7563,1.321
13:43:20:8950,-0.0440,1.0979,0.7561,1.334
13:43:20:8960,-0.0467,1.1093,0.7532,1.342
13:43:20:9030,-0.0484,1.1216,0.7527,1.352
13:43:20:9040,-0.0471,1.1348,0.7527,1.363
13:43:20:9040,-0.0471,1.1440,0.7519,1.370
13:43:20:9070,-0.0474,1.1511,0.7495,1.374
13:43:20:9090,-0.0474,1.1577,0.7480,1.379
13:43:20:9120,-0.0496,1.1621,0.7500,1.384
13:43:20:9140,-0.0530,1.1658,0.7544,1.390
13:43:20:9160,-0.0594,1.1670,0.7617,1.395
13:43:20:9190,-0.0669,1.1641,0.7676,1.396
13:43:20:9210,-0.0748,1.1575,0.7686,1.391
13:43:20:9240,-0.0843,1.1487,0.7683,1.385
13:43:20:9280,-0.0948,1.1392,0.7688,1.378
13:43:20:9280,-0.1065,1.1282,0.7671,1.368
13:43:20:9310,-0.1170,1.1118,0.7571,1.350
13:43:20:9340,-0.1248,1.0927,0.7353,1.323
13:43:20:9360,-0.1285,1.0734,0.7011,1.289
13:43:20:9390,-0.1292,1.0561,0.6672,1.256
13:43:20:9400,-0.1331,1.0390,0.6435,1.229
13:43:20:9430,-0.1412,1.0150,0.6208,1.198
13:43:20:9460,-0.1498,0.9867,0.5890,1.159
13:43:20:9470,-0.1517,0.9515,0.5477,1.108
13:43:20:9500,-0.1456,0.9098,0.5047,1.051
13:43:20:9530,-0.1361,0.8692,0.4725,0.999
13:43:20:9550,-0.1285,0.8333,0.4556,0.958
13:43:20:9580,-0.1212,0.7996,0.4475,0.924
13:43:20:9600,-0.1077,0.7659,0.4412,0.890
13:43:20:9630,-0.0828,0.7375,0.4317,0.859
13:43:20:9690,-0.0454,0.7180,0.4165,0.831
13:43:20:9700,-0.0051,0.7002,0.4063,0.809
13:43:20:9710,0.0357,0.6818,0.4168,0.800
13:43:20:9720,0.0865,0.6598,0.4400,0.798
13:43:20:9750,0.1454,0.6379,0.4647,0.802
13:43:20:9770,0.2064,0.6166,0.5013,0.821
13:43:20:9790,0.2717,0.5993,0.5528,0.859
13:43:20:9890,0.3383,0.5927,0.6161,0.919
13:43:20:9900,0.4085,0.6000,0.6989,1.008
13:43:20:9900,0.4876,0.6256,0.7918,1.121
13:43:20:9910,0.5770,0.6650,0.8729,1.240
13:43:20:9910,0.6667,0.7185,0.9557,1.369
13:43:20:9950,0.7598,0.7830,1.0348,1.504
13:43:20:9970,0.8607,0.8465,1.0815,1.621
13:43:20:9980,0.9596,0.9029,1.0974,1.715
13:43:21:0020,1.0495,0.9562,1.1035,1.798
13:43:21:0040,1.1260,1.0011,1.1074,1.870
13:43:21:0060,1.1865,1.0243,1.1071,1.919
13:43:21:0090,1.2242,1.0302,1.0993,1.941
13:43:21:0110,1.2305,1.0221,1.0886,1.935
13:43:21:0140,1.1968,0.9950,1.0937,1.902
13:43:21:0170,1.1150,0.9513,1.1167,1.843
13:43:21:0190,0.9867,0.8993,1.1519,1.763
13:43:21:0210,0.8313,0.8472,1.1863,1.678
13:43:21:0240,0.6816,0.8052,1.2022,1.599
13:43:21:0260,0.5582,0.7791,1.2012,1.537
13:43:21:0280,0.4612,0.7661,1.1924,1.490
13:43:21:0310,0.3769,0.7624,1.1846,1.458
13:43:21:0330,0.2966,0.7602,1.1834,1.437
13:43:21:0360,0.2240,0.7512,1.1756,1.413
13:43:21:0380,0.1632,0.7356,1.1465,1.372
13:43:21:0410,0.1160,0.7190,1.1032,1.322
13:43:21:0440,0.0823,0.6987,1.0580,1.271
13:43:21:0450,0.0555,0.6809,1.0194,1.227
13:43:21:0480,0.0322,0.6699,0.9884,1.194
13:43:21:0509,0.0134,0.6586,0.9584,1.163
13:43:21:0530,-0.0010,0.6452,0.9215,1.125
13:43:21:0560,-0.0083,0.6335,0.8780,1.083
13:43:21:0580,-0.0064,0.6222,0.8352,1.042
13:43:21:0600,0.0007,0.6078,0.7991,1.004
13:43:21:0640,0.0142,0.5927,0.7734,0.975
13:43:21:0650,0.0369,0.5809,0.7573,0.955
13:43:21:0680,0.0611,0.5731,0.7512,0.947
13:43:21:0700,0.0831,0.5660,0.7578,0.950
13:43:21:0720,0.1024,0.5585,0.7732,0.959
13:43:21:0750,0.1195,0.5528,0.7954,0.976
13:43:21:0770,0.1336,0.5489,0.8247,1.000
13:43:21:0800,0.1424,0.5499,0.8550,1.027
13:43:21:0820,0.1505,0.5568,0.8819,1.054
13:43:21:0880,0.1576,0.5670,0.9041,1.079
13:43:21:0890,0.1600,0.5792,0.9190,1.098
13:43:21:0900,0.1620,0.5956,0.9234,1.111
13:43:21:0910,0.1629,0.6146,0.9186,1.117
13:43:21:0940,0.1588,0.6337,0.9046,1.116
13:43:21:0960,0.1485,0.6508,0.8829,1.107
13:43:21:1130,0.1331,0.6647,0.8602,1.095
13:43:21:1140,0.1148,0.6774,0.8382,1.084
13:43:21:1140,0.0931,0.6874,0.8162,1.071
13:43:21:1140,0.0694,0.6953,0.7971,1.060
13:43:21:1140,0.0447,0.6984,0.7844,1.051
13:43:21:1150,0.0181,0.7006,0.7769,1.046
13:43:21:1150,-0.0059,0.7024,0.7742,1.045
13:43:21:1150,-0.0291,0.7019,0.7756,1.046
13:43:21:1170,-0.0528,0.6992,0.7791,1.048
13:43:21:1200,-0.0743,0.6943,0.7842,1.050
13:43:21:1220,-0.0936,0.6884,0.7908,1.053
13:43:21:1260,-0.1107,0.6804,0.8023,1.058
13:43:21:1280,-0.1243,0.6703,0.8164,1.064
13:43:21:1300,-0.1327,0.6572,0.8294,1.066
13:43:21:1320,-0.1378,0.6413,0.8409,1.066
13:43:21:1350,-0.1402,0.6234,0.8511,1.064
13:43:21:1370,-0.1402,0.6063,0.8585,1.060
13:43:21:1400,-0.1392,0.5900,0.8631,1.055
13:43:21:1419,-0.1324,0.5692,0.8607,1.040
13:43:21:1440,-0.1226,0.5458,0.8482,1.016
13:43:21:1470,-0.1126,0.5213,0.8296,0.986
13:43:21:1500,-0.0985,0.4971,0.8040,0.950
13:43:21:1510,-0.0809,0.4747,0.7754,0.913
13:43:21:1550,-0.0652,0.4551,0.7466,0.877
13:43:21:1570,-0.0508,0.4378,0.7175,0.842
13:43:21:1590,-0.0344,0.4219,0.6896,0.809
13:43:21:1620,-0.0178,0.4060,0.6640,0.778
13:43:21:1650,-0.0005,0.3923,0.6415,0.752
13:43:21:1670,0.0166,0.3823,0.6230,0.731
13:43:21:1690,0.0337,0.3755,0.6078,0.715
13:43:21:1719,0.0506,0.3718,0.5978,0.706
13:43:21:1739,0.0657,0.3684,0.5929,0.701
13:43:21:1770,0.0804,0.3674,0.5914,0.701
13:43:21:1790,0.0955,0.3669,0.5927,0.704
13:43:21:1820,0.1090,0.3669,0.5961,0.708
13:43:21:1870,0.1207,0.3686,0.6032,0.717
13:43:21:1880,0.1307,0.3711,0.6100,0.726
13:43:21:1880,0.1395,0.3777,0.6151,0.735
13:43:21:1910,0.1480,0.3887,0.6198,0.746
13:43:21:1930,0.1537,0.3989,0.6208,0.754
13:43:21:1960,0.1585,0.4104,0.6195,0.760
13:43:21:2000,0.1637,0.4253,0.6190,0.769
13:43:21:2010,0.1693,0.4410,0.6176,0.778
13:43:21:2130,0.1705,0.4527,0.6144,0.782
13:43:21:2130,0.1673,0.4656,0.6068,0.783
13:43:21:2140,0.1637,0.4820,0.5971,0.785
13:43:21:2140,0.1603,0.4969,0.5870,0.786
13:43:21:2140,0.1588,0.5101,0.5736,0.784
13:43:21:2170,0.1588,0.5228,0.5609,0.783
13:43:21:2170,0.1588,0.5350,0.5536,0.786
13:43:21:2200,0.1600,0.5472,0.5504,0.792
13:43:21:2220,0.1659,0.5629,0.5497,0.804
13:43:21:2250,0.1676,0.5746,0.5526,0.815
13:43:21:2280,0.1510,0.5760,0.5531,0.813
13:43:21:2300,0.1280,0.5712,0.5465,0.801
13:43:21:2340,0.1126,0.5658,0.5396,0.790
13:43:21:2340,0.1019,0.5641,0.5353,0.784
13:43:21:2370,0.0933,0.5660,0.5353,0.785
13:43:21:2390,0.0826,0.5665,0.5401,0.787
13:43:21:2420,0.0682,0.5668,0.5475,0.791
13:43:21:2450,0.0552,0.5629,0.5538,0.792
13:43:21:2470,0.0457,0.5550,0.5572,0.788
13:43:21:2500,0.0396,0.5489,0.5597,0.785
13:43:21:2510,0.0403,0.5404,0.5629,0.781
13:43:21:2540,0.0459,0.5335,0.5670,0.780
13:43:21:2570,0.0572,0.5287,0.5719,0.781
13:43:21:2590,0.0748,0.5240,0.5800,0.785
13:43:21:2620,0.0963,0.5228,0.5897,0.794
13:43:21:2650,0.1241,0.5216,0.6024,0.806
13:43:21:2670,0.1563,0.5174,0.6188,0.822
13:43:21:2700,0.1879,0.5145,0.6371,0.840
13:43:21:2710,0.2167,0.5116,0.6586,0.862
13:43:21:2740,0.2443,0.5067,0.6811,0.883
13:43:21:2760,0.2695,0.5011,0.7031,0.904
13:43:21:2790,0.2907,0.4932,0.7238,0.923
13:43:21:2810,0.3083,0.4864,0.7439,0.941
13:43:21:2880,0.3212,0.4800,0.7585,0.953
13:43:21:2880,0.3286,0.4712,0.7671,0.958
13:43:21:2890,0.3303,0.4612,0.7712,0.957
13:43:21:2900,0.3254,0.4515,0.7715,0.951
13:43:21:2960,0.3147,0.4434,0.7651,0.939
13:43:21:2960,0.3005,0.4383,0.7517,0.921
13:43:21:2980,0.2817,0.4356,0.7334,0.898
13:43:21:3170,0.2572,0.4344,0.7082,0.870
13:43:21:3180,0.2326,0.4353,0.6804,0.841
13:43:21:3180,0.2084,0.4375,0.6532,0.813
13:43:21:3180,0.1840,0.4422,0.6259,0.788
13:43:21:3180,0.1620,0.4495,0.6002,0.767
13:43:21:3190,0.1397,0.4598,0.5775,0.751
13:43:21:3190,0.1182,0.4722,0.5594,0.742
13:43:21:3190,0.0975,0.4837,0.5438,0.734
13:43:21:3190,0.0752,0.4930,0.5289,0.727
13:43:21:3220,0.0520,0.5035,0.5162,0.723
13:43:21:3250,0.0276,0.5150,0.5052,0.722
13:43:21:3270,0.0022,0.5233,0.4942,0.720
13:43:21:3300,-0.0195,0.5323,0.4835,0.719
13:43:21:3320,-0.0420,0.5423,0.4752,0.722
13:43:21:3370,-0.0684,0.5506,0.4747,0.730
13:43:21:3370,-0.0950,0.5592,0.4803,0.743
13:43:21:3390,-0.1219,0.5675,0.4844,0.756
13:43:21:3410,-0.1488,0.5741,0.4837,0.765
13:43:21:3449,-0.1747,0.5785,0.4771,0.770
13:43:21:3459,-0.2003,0.5819,0.4661,0.772
13:43:21:3500,-0.2260,0.5861,0.4519,0.774
13:43:21:3510,-0.2528,0.5883,0.4361,0.775
13:43:21:3540,-0.2780,0.5883,0.4177,0.773
13:43:21:3560,-0.2980,0.5895,0.4004,0.772
13:43:21:3590,-0.3139,0.5919,0.3865,0.773
13:43:21:3610,-0.3266,0.5934,0.3774,0.775
13:43:21:3640,-0.3359,0.5929,0.3762,0.778
13:43:21:3670,-0.3379,0.5946,0.3806,0.783
13:43:21:3690,-0.3300,0.5971,0.3911,0.786
13:43:21:3700,-0.3166,0.5963,0.4072,0.788
13:43:21:3740,-0.2990,0.5944,0.4261,0.790
13:43:21:3750,-0.2748,0.5939,0.4493,0.794
13:43:21:3780,-0.2450,0.5932,0.4756,0.799
13:43:21:3800,-0.2108,0.5932,0.5011,0.805
13:43:21:3870,-0.1727,0.5939,0.5279,0.813
13:43:21:3880,-0.1305,0.5919,0.5572,0.823
13:43:21:3880,-0.0843,0.5885,0.5868,0.835
13:43:21:3900,-0.0403,0.5851,0.6107,0.847
13:43:21:3930,0.0015,0.5824,0.6230,0.853
13:43:21:3970,0.0437,0.5831,0.6227,0.854
13:43:21:3970,0.0862,0.5880,0.6127,0.854
13:43:21:4180,0.1319,0.5917,0.5949,0.849
13:43:21:4190,0.1796,0.5949,0.5743,0.846
13:43:21:4190,0.2248,0.5980,0.5570,0.848
13:43:21:4200,0.2682,0.5983,0.5453,0.853
13:43:21:4200,0.3110,0.5953,0.5382,0.861
13:43:21:4210,0.3486,0.5905,0.5362,0.870
13:43:21:4220,0.3840,0.5868,0.5428,0.887
13:43:21:4220,0.4177,0.5826,0.5546,0.906
13:43:21:4230,0.4485,0.5780,0.5670,0.926
13:43:21:4230,0.4783,0.5778,0.5819,0.949
13:43:21:4240,0.5050,0.5773,0.5966,0.972
13:43:21:4260,0.5304,0.5760,0.6100,0.993
13:43:21:4280,0.5546,0.5795,0.6264,1.018
13:43:21:4310,0.5760,0.5861,0.6403,1.042
13:43:21:4340,0.5971,0.5941,0.6535,1.066
13:43:21:4380,0.6188,0.6027,0.6691,1.093
13:43:21:4380,0.6366,0.6129,0.6813,1.116
13:43:21:4400,0.6486,0.6278,0.6887,1.135
13:43:21:4430,0.6581,0.6418,0.6901,1.149
13:43:21:4450,0.6652,0.6572,0.6855,1.159
13:43:21:4480,0.6684,0.6760,0.6760,1.166
13:43:21:4500,0.6664,0.6921,0.6603,1.166
13:43:21:4530,0.6591,0.7075,0.6405,1.160
13:43:21:4550,0.6496,0.7212,0.6171,1.150
13:43:21:4580,0.6359,0.7317,0.5944,1.137
13:43:21:4600,0.6186,0.7414,0.5741,1.123
13:43:21:4630,0.6010,0.7495,0.5555,1.110
13:43:21:4660,0.5848,0.7554,0.5411,1.098
13:43:21:4680,0.5729,0.7612,0.5301,1.090
13:43:21:4700,0.5633,0.7668,0.5230,1.086
13:43:21:4730,0.5565,0.7690,0.5189,1.082
13:43:21:4760,0.5499,0.7712,0.5196,1.080
13:43:21:4770,0.5406,0.7727,0.5274,1.081
13:43:21:4800,0.5313,0.7695,0.5372,1.078
13:43:21:4820,0.5216,0.7646,0.5521,1.078
13:43:21:4880,0.5116,0.7598,0.5719,1.080
13:43:21:4890,0.5011,0.7544,0.5932,1.083
13:43:21:4890,0.4891,0.7478,0.6122,1.083
13:43:21:4940,0.4761,0.7390,0.6281,1.080
13:43:21:4940,0.4622,0.7314,0.6430,1.078
13:43:21:4990,0.4502,0.7229,0.6535,1.073
13:43:21:4990,0.4429,0.7102,0.6618,1.067
13:43:21:5100,0.4412,0.7024,0.6711,1.067
13:43:21:5110,0.4451,0.7009,0.6774,1.072
13:43:21:5120,0.4529,0.6989,0.6833,1.077
13:43:21:5120,0.4627,0.6945,0.6916,1.084
13:43:21:5120,0.4749,0.6906,0.7026,1.094
13:43:21:5130,0.4876,0.6855,0.7151,1.104
13:43:21:5160,0.4996,0.6787,0.7256,1.112
13:43:21:5200,0.5125,0.6711,0.7341,1.119
13:43:21:5210,0.5267,0.6640,0.7407,1.126
13:43:21:5240,0.5436,0.6579,0.7446,1.133
13:43:21:5260,0.5646,0.6550,0.7461,1.142
13:43:21:5280,0.5895,0.6564,0.7439,1.154
13:43:21:5310,0.6134,0.6596,0.7358,1.163
13:43:21:5340,0.6388,0.6601,0.7258,1.171
13:43:21:5360,0.6650,0.6642,0.7143,1.181
13:43:21:5380,0.6894,0.6747,0.7036,1.194
13:43:21:5400,0.7111,0.6835,0.6953,1.207
13:43:21:5430,0.7285,0.6904,0.6850,1.215
13:43:21:5450,0.7424,0.6960,0.6730,1.220
13:43:21:5480,0.7505,0.7026,0.6601,1.222
13:43:21:5500,0.7576,0.7111,0.6462,1.224
